MRNBRR41L63E507M,"Stretto Spinelli, 71 Piano 1, 00118, Roma (RM)",Elisa Spinelli
TRVMNL19D51D416D,"Piazza Alessio, 43, 07034, Perfugas (SS)",Maria Dossetti
NCLDRT71H59M416Y,"Contrada Pietro, 533 Piano 2, 80055, Portici (NA)",Laura Lanfranchi
PSTRRA37T07L564O,"Piazza Fiorucci, 2, 16013, Campo Ligure (GE)",Mariana Zacchia
LMGPLN44R11L961T,"Stretto Ottavio, 932 Piano 8, 87040, Montalto Uffugo Scalo (CS)",Alessandra Castiglione-Foa
VRRGLI20B14G657H,"Borgo Imelda, 3 Appartamento 80, 17026, Noli (SV)",Annibale Brugnaro
GRFZRA90A06C424H,"Borgo Durante, 0 Piano 8, 32014, Polpet (BL)",Gianfrancesco Casaleggio
CREMRA74H08A551W,"Strada Bruscantini, 9, 46047, Porto Mantovano (MN)",Diana Caruso
CRCVCR97E19F326C,"Viale Ferragni, 33, 80062, Meta (NA)",Fortunata Buscetta
NDRDRA92T10B076B,"Incrocio Alessandro, 942 Appartamento 30, 87047, San Benedetto In Guarano (CS)",Rita Broggini
LBNBLD42A60H262X,"Vicolo Adelmo, 10 Piano 3, 55033, Cerageto (LU)",Ugolino Udinese
CFRVRN23C21G478M,"Viale Massimiliano, 41 Piano 4, 32042, Calalzo Di Cadore (BL)",Hugo Emo-Iacovelli
PRRCNT96E09E537H,"Strada Sabbatini, 182 Appartamento 92, 55062, Colle Di Compito (LU)",Michelotto Soprano
PSTTTN98B01H785Z,"Incrocio Allegra, 5, 16147, Genova (GE)",Dino Lamborghini
LCCFLV96E59L521Z,"Strada Broschi, 55 Appartamento 1, 40056, Calcara (BO)",Saverio Galiazzo
PCLSNN77E50L014R,"Contrada Federico, 25, 57126, Livorno (LI)",Dott. Cipriano Rossellini
FLTLSN43M02E431V,"Rotonda Brunello, 179, 14036, Moncalvo (AT)",Gianni Sermonti
RNRMRS72P29C758Z,"Via Romeo, 3, 33079, Bagnarola (PN)",Raffaellino Manunta
CDUFRN99T03L048G,"Stretto Paruta, 7 Piano 6, 80034, Faibano (NA)",Romolo Tornatore
MRTGRC83T63C097N,"Vicolo Ludovica, 18, 71045, Orta Nova (FG)",Dott. Stefani Morgagni
SBRTNI72H14E450D,"Stretto Micheletti, 63, 74025, Marina Di Ginosa (TA)",Raimondo Renzi
BRGLBT56B49E939Z,"Viale Baroffio, 64, 40033, Cantagallo (BO)",Giada Benigni
GRNLPN83C70L084N,"Vicolo Carocci, 22, 30029, La Salute Di Livenza (VE)",Dott. Orazio Romiti
PTRGNZ72P51L713O,"Strada Benito, 48, 39029, Trafo (BZ)",Dolores Bignardi
NNCVTR17D21F661C,"Borgo Mascheroni, 534 Appartamento 38, 92015, Raffadali (AG)",Diana Corcos
LCCGNR05M41G007C,"Borgo Fanucci, 9 Piano 4, 56048, Mazzolla (PI)",Pompeo Bocelli
PTRPLM13P12B900S,"Contrada Rubbia, 85, 05020, Lugnano In Teverina (TR)",Gianpaolo Versace
BVLSTN50S24G957Z,"Piazza Lisa, 9 Piano 9, 14058, Sessame (AT)",Sandra Mattarella
GNZVTR94B21F119B,"Vicolo Claudio, 43 Piano 1, 05039, Stroncone (TR)",Carmelo Carocci-Anguissola
FRRCML80B05D064Q,"Piazza Guicciardini, 14, 55018, Segromigno In Monte (LU)",Clelia Garibaldi
BRNLDN85T69B227C,"Vicolo Nicola, 31, 54011, Serricciolo (MS)",Gianluca Zoppetto-Magrassi
DRGPRI15P69H868A,"Incrocio Giacobbe, 95, 10128, Torino (TO)",Angelica Vidoni
DLDFRN24E17G613M,"Viale Valentino, 148, 26857, Salerano Sul Lambro (LO)",Matilda Battelli
PVNLFA06D48E227D,"Contrada Amedeo, 883, 31033, Castelfranco Veneto (TV)",Gianpietro Trentini
CSLNTA23C21G311F,"Viale Gianfranco, 82 Appartamento 6, 06054, Fratta Todina (PG)",Pasquale Cocci
MCCFRN31M05E363K,"Vicolo Paride, 6, 86082, Capracotta (IS)",Fabio Savorgnan-Saffi
MNCLVR76L29L238G,"Incrocio Aulenti, 60, 24061, Albano Sant'Alessandro (BG)",Liana Malenchini
GGLLDC17M18A776Z,"Borgo Bernardo, 593 Appartamento 42, 37064, Povegliano Veronese (VR)",Costantino Pepe
MLPGGL77P68A496T,"Via Ettore, 884, 12029, San Damiano Macra (CN)",Gloria Montesano
TSCFBA85H03G178S,"Contrada Benvenuto, 86 Piano 5, 80058, Torre Annunziata (NA)",Bianca Montanariello
MRNLDN93C54D999B,"Stretto Ennio, 827, 32045, Campolongo Di Cadore (BL)",Cassandra Vianello
SPSSBN53H49E311K,"Strada Lara, 36 Appartamento 23, 30033, Moniego (VE)",Eliana Querini
SRNNTL97S06B632K,"Via Contrafatto, 24 Appartamento 3, 43044, Ozzano Taro (PR)",Sig. Ferdinando Gagliano
GRSMTD33B20G242C,"Strada Vincentio, 2, 80057, Sant'Antonio Abate (NA)",Amico Emanuelli-Gozzano
CSLGLR19B53D621R,"Rotonda Matteotti, 85, 88900, Crotone (KR)",Michele Manolesso-Gadda
FDRSNO90L15H818F,"Piazza Iolanda, 695 Appartamento 7, 98139, Messina (ME)",Rodolfo Manacorda-Pigafetta
SREMCL56H70A332V,"Via Giacobbe, 880, 03038, Roccasecca (FR)",Griselda Tarantino-Mondaini
MLPMLS19T02F206P,"Viale Cesare, 83, 19033, Castelnuovo Magra (SP)",Fredo Bertoni
GTAGSP76H55E056V,"Rotonda Mirco, 8, 89818, Capistrano (VV)",Nedda Nordio
SGNRMN27D68F011H,"Contrada Bocca, 191, 84100, Salerno (SA)",Dott. Lucia Catalano
MLTLLL66L29E139P,"Incrocio Zecchini, 50 Piano 8, 27035, Villa Biscossi (PV)",Lauretta Buonauro
MGRGRM76L57I645R,"Incrocio Telemaco, 499, 87013, Fagnano Castello (CS)",Salvatore Cerutti
NZGGRG77S25F455H,"Canale Isabella, 6, 72013, Ceglie Messapica (BR)",Nedda Ughi
MNDDNI52M49G976U,"Canale Nicolò, 81 Appartamento 6, 21038, Sangiano (VA)",Pierpaolo Lombardi
BCLPMN61L63L923W,"Contrada Dandolo, 45, 25082, Botticino Mattina (BS)",Fabia Vergassola
CTLGDU56R71D156O,"Rotonda Riccati, 24 Piano 6, 00179, Roma (RM)",Giuliana Zacchia
RSTBTC19C22L217I,"Borgo Cabibbo, 631 Piano 4, 95011, Calatabiano (CT)",Dott. Giacobbe Segni
PLLPRI76S49A725L,"Via Favata, 355 Piano 7, 06126, Montecorneo (PG)",Sig.ra Alessandra Golino
BRZLCN98E29C621T,"Incrocio Bignami, 658 Piano 0, 82019, Bagnoli (BN)",Michela Grisoni
GBBSTL51C25M169C,"Via Fattori, 51, 26818, Villanova Del Sillaro (LO)",Loretta Argento
PGLBLD24L47D938X,"Rotonda Ubaldo, 30 Appartamento 49, 88069, Lido Di Squillace (CZ)",Sig. Umberto Pacelli
BRNGNZ75M53F025F,"Borgo Nonis, 19 Piano 5, 19018, Corniglia (SP)",Donato Cilea
BLTLPD98E48G869Z,"Canale Pascarella, 4, 83011, Altavilla Irpina (AV)",Caterina Salvemini-Antonacci
BLBRMN01S65D145I,"Rotonda Fattori, 55 Piano 0, 73046, Matino (LE)",Sergius Agazzi
GRMGSN50M54L844N,"Piazza Sommaruga, 16, 73038, Spongano (LE)",Damiano Babbo
TDSGVN62B63H975G,"Via Goffredo, 94 Piano 0, 08038, Sorgono (NU)",Aria Parri
MRLRRA02C27L888S,"Contrada Columbo, 13, 14024, Moncucco Torinese (AT)",Martina Sandi-Donatoni
PSNLDC55R69M281J,"Piazza Jilani, 22 Piano 8, 13853, Castello (BI)",Lucrezia Ricciardi
MNLGLM86C28F609T,"Stretto Murri, 7 Piano 4, 98151, Camaro (ME)",Gianfranco Sgalambro
GRZMRD16R18H271B,"Rotonda Valerio, 36, 38096, Padergnone (TN)",Sig.ra Tonia Alighieri
PTRLVR76L04D736M,"Viale Moccia, 43 Appartamento 5, 86074, Cerasuolo (IS)",Stella Pirandello
CRCVNC41B53L309B,"Borgo Lando, 262 Piano 8, 51031, San Piero (PT)",Gemma Poerio
VRGVNC75D62F140F,"Stretto Zabarella, 477 Appartamento 36, 06019, Montecastelli (PG)",Dott. Sergius Ziani
CTLSTL04M09B632J,"Stretto Ubaldo, 10, 10015, Ivrea (TO)",Sig.ra Sophia Ferraris
TBLCML51L31B732T,"Borgo Gianvecchio, 147 Piano 3, 34129, Trieste (TS)",Sig.ra Olga Galtarossa
DNTTZN14D65G713U,"Strada Mercati, 74 Piano 5, 13024, Cellio (VC)",Vincenzo Omma
GLLGRM77P62F023F,"Vicolo Uberto, 44, 36078, Piana (VI)",Costantino Trebbi
GVNVNN58A28G628N,"Vicolo Manzoni, 52 Appartamento 0, 86046, San Martino In Pensilis (CB)",Raffaellino Gianvecchio
BRDFRN89T05A438G,"Viale Gioele, 75, 81040, Castel Di Sasso (CE)",Annetta Turchetta
SCLRMN63D44B637K,"Borgo Giorgia, 66 Piano 4, 20153, Trenno (MI)",Nedda Gucci
SMRPRG34M55D677U,"Borgo Alessio, 3, 12046, San Rocco (CN)",Mariana Montecchi-Catalano
FSNPRN67R27A058F,"Piazza Buonauro, 95 Appartamento 8, 20158, Milano (MI)",Cassandra Brugnaro
SLTSLO27M29H070M,"Rotonda Mantegna, 432 Piano 2, 80145, Chiaiano Ed Uniti (NA)",Sig.ra Rosaria Panzera
CSDLFD16R62D891J,"Vicolo Luciana, 3 Appartamento 7, 36036, Torrebelvicino (VI)",Cassandra Greco
MNRPRG38R60A552R,"Vicolo Luciana, 124 Piano 0, 41026, Benedello (MO)",Adriano Condoleo-Marrone
MNNSVN67T66G482V,"Viale Etta, 89 Piano 7, 41051, Montale (MO)",Matilda Basadonna
BTTCTN72M05C803K,"Stretto Jolanda, 0, 27057, Pietragavina (PV)",Erika Trotta
ZCCRSR48D55G438Z,"Piazza Salvatore, 65 Piano 8, 93018, Santa Caterina Villarmosa (CL)",Patrizio Mazzacurati
GNSPRL54C53E001J,"Borgo Tolentino, 17 Appartamento 31, 88821, Rocca Di Neto (KR)",Piergiuseppe Prada
NNSNTN82E42E422O,"Via Federigo, 8 Appartamento 0, 85022, Barile (PZ)",Paola Castiglione
TMBGBL29T55I435S,"Piazza Michele, 14, 56046, Riparbella (PI)",Berenice Lucchesi
NZGDRA09S51G951A,"Borgo Gaetano, 89, 24036, Ponte San Pietro (BG)",Ignazio Antonacci
NCCRSL63D19G875D,"Canale Tonisto, 83 Piano 9, 51030, Montagnana Pistoiese (PT)",Valeria Alfonsi
PZZLMR18L64L807P,"Canale Giosuè, 30 Piano 2, 30031, Dolo (VE)",Annunziata Benussi
RCCLFD35T65B980O,"Piazza Petruzzi, 3, 95124, Catania (CT)",Donna Bianchini
VNTMRA49C23H110U,"Rotonda Fortunata, 33, 48034, Fusignano (RA)",Donatello Lombardi
MRNBLS96P54G142H,"Borgo Castioni, 979, 05017, Santa Maria (TR)",Evangelista Gianetti
MDGLSE44M03I155X,"Vicolo Garobbio, 71, 82031, Amorosi (BN)",Dott. Alessandro Marino
MPSDLA77R03G009P,"Contrada Ortolani, 87 Piano 3, 09085, Ruinas (OR)",Vincenzo Stucchi
CCCMBT60T57M341N,"Contrada Gustavo, 969 Piano 0, 36051, Creazzo (VI)",Filippo Zeffirelli
FLRFRZ07H44G407K,"Strada Falloppio, 3, 94015, Piazza Armerina (EN)",Rita Petrucelli
GRTCRL84L26B688Y,"Piazza Paolini, 42 Appartamento 9, 00179, Roma (RM)",Flavio Galtarossa
FNTSVR88T55A150U,"Rotonda Barozzi, 670 Piano 7, 13836, Aglietti (BI)",Pier Marzorati-Saragat
NCCGSN84P68F210R,"Vicolo Sante, 435, 98045, San Pier Niceto (ME)",Michelotto Canil
RNDPRR50M46I635B,"Vicolo Ennio, 421 Appartamento 7, 06127, Ferro Di Cavallo (PG)",Fortunata Visconti
DRGNCL97E41C917U,"Rotonda Giacconi, 812 Appartamento 5, 86100, Campobasso (CB)",Dott. Gianluca Luria
CSTFRN09B48A799N,"Contrada Livio, 312, 32037, Sospirolo (BL)",Rosa Salgari
DNTPTZ98R23F495O,"Strada Azeglio, 692, 38025, Monclassico (TN)",Concetta Necci
CRMMRL19E54A523V,"Borgo Ubaldi, 516, 90151, Palermo (PA)",Federica Sollima-Chigi
SRGSBL62E29H280N,"Stretto Gianvecchio, 91 Piano 2, 20085, Locate Di Triulzi (MI)",Gianmarco Strangio
GNZGVN72D04C815U,"Piazza Giuliana, 2 Appartamento 0, 39025, Plaus (BZ)",Piermaria Olivetti
BRZCLD54T20I486T,"Rotonda Cristoforetti, 62, 52024, San Giustino Valdarno (AR)",Lisa Modiano
GRBNTL61A43D068X,"Piazza Zaguri, 89 Piano 7, 95037, Trappeto (CT)",Sig.ra Valentina Panicucci
MNCGNE44H24G906T,"Borgo Gustavo, 22, 24034, Cisano Bergamasco (BG)",Sig.ra Adelasia Mantegna
NCCNCT98L07M297B,"Viale Ludovica, 36, 97011, Acate (RG)",Greca Acerbi
CLLFBZ82A47L466E,"Canale Amadeo, 72 Piano 4, 73013, Noha (LE)",Bernardo Parpinel-Ferrara
BRSMSM39T47D639C,"Piazza Serafina, 3 Appartamento 90, 00045, Landi (RM)",Rosa Caruso
BZOMLA78R04D568F,"Rotonda Luigina, 756, 13865, Curino (BI)",Arnaldo Nolcini
FRNBNC59S21H400W,"Viale Cagnin, 85, 20864, Agrate Brianza (MB)",Costantino Soffici-Gatto
DNONZE21B44A255J,"Piazza Dina, 3 Piano 7, 65026, Popoli (PE)",Bianca Turchetta
CMPSMN56P69D209R,"Contrada Gatto, 460 Appartamento 6, 20838, Renate (MB)",Patrizia Barzini
CRFRRA47S17L837A,"Borgo Romana, 391 Piano 5, 13045, Gattinara (VC)",Rodolfo Giusti
NVRRRA85H05E962I,"Strada Maria, 441 Piano 2, 90024, Gangi (PA)",Nino Mastandrea
SLAGNR24T45H021N,"Vicolo Simeoni, 687, 19018, Vernazza (SP)",Barbara Inzaghi-Bernetti
ZBRBRL65D65C430J,"Borgo Correr, 49 Appartamento 5, 23037, Tirano (SO)",Donatella Tamburi-Galiazzo
CRLDLA63D29A039C,"Canale Peruzzi, 13, 13897, Occhieppo Inferiore (BI)",Elmo Iannucci
BTTNNT35R24L527D,"Contrada Antonino, 8 Appartamento 7, 10099, San Mauro Torinese (TO)",Beppe Virgilio
DNTNTN02T19A254C,"Strada Amato, 67, 40021, Tossignano (BO)",Sandro Iannotti
BNVDMN51P50F806P,"Contrada Federigo, 32, 92014, Porto Empedocle (AG)",Martino Milanesi
CRVNPN63A41D895Y,"Contrada Lombardi, 474, 40050, Monte San Pietro (BO)",Allegra Tamburi
SCRFRN15H43F561B,"Borgo Cadorna, 75, 84012, Angri (SA)",Francesco Babbo
NLCCSN79D65A006B,"Strada Toni, 630 Piano 7, 07018, Pozzomaggiore (SS)",Rosaria Spinelli
MRPBNT33T41F358M,"Borgo Ottavio, 41 Piano 9, 85021, San Cataldo Di Bella (PZ)",Francesco Zecchini
GRNBRR25P51I242O,"Stretto Cremonesi, 1 Appartamento 6, 43017, San Secondo Parmense (PR)",Angelo Malenchini
PLSNNI79M62L696Q,"Contrada Toso, 8, 03033, Scaffa (FR)",Dott. Toni Agnesi
BRTLRZ20L46L709W,"Viale Marcantonio, 663, 00199, Roma (RM)",Dott. Cecilia Bertoni
VNTGNT18D42C440S,"Strada Curiel, 44 Piano 2, 72019, San Vito Dei Normanni (BR)",Tina Bragaglia-Bajamonti
PGNLDC60M71G761O,"Contrada Costantino, 198, 23851, Sala Al Barro (LC)",Emma Corbo
BRNTZN20E28F608K,"Rotonda Manzoni, 4, 35027, Noventa Padovana (PD)",Ugolino Iacovelli
CRSCML42T48L562S,"Vicolo Donatello, 487, 13010, Villata (VC)",Melissa Brunelleschi
NTNGBL59A22C633D,"Stretto Tatiana, 14, 21022, Azzate (VA)",Emma Petralli
CVSFBZ92A09F492L,"Canale Donatella, 0, 46020, Schivenoglia (MN)",Elvira Traversa
GBLRNZ47E66H523B,"Vicolo Caetani, 390 Appartamento 4, 34170, Gorizia (GO)",Eraldo Anastasi-Lancisi
BTTRCT52B58G277S,"Vicolo Gentilini, 39 Piano 5, 41015, La Grande (MO)",Dott. Liana Serlupi
RZZLND96H09E500R,"Incrocio Giorgio, 57 Piano 6, 63076, Centobuchi (AP)",Angelo Favata
ZCCDNN25C15A419W,"Incrocio Agnolo, 71, 00151, Roma (RM)",Livia Trobbiani
SRDLLR71D05B399O,"Borgo Carlo, 70, 87012, Vigne Di Castrovillari (CS)",Gianluca Durante
MNTGNR59E55B787Y,"Viale Giammusso, 566 Appartamento 88, 21052, Borsano (VA)",Romolo Garozzo
LPUFRZ90P54I743R,"Piazza Pisaroni, 738, 45032, Bergantino (RO)",Gemma Schiavone
CBBCSN44T71B300Y,"Vicolo Giacobbe, 22, 64030, Basciano (TE)",Edoardo Grasso
BLBGLS83D60M069L,"Piazza Elisa, 119 Piano 5, 21056, Induno Olona (VA)",Sig.ra Lolita Tebaldi
GRNPRN15A08A075E,"Incrocio Randazzo, 58 Piano 6, 38013, Vasio (TN)",Serafina Troisi
GLTGNT00H61E839A,"Via Mozart, 1, 27025, Gambolo' (PV)",Ennio Venturi
SMMCRL19L49B883G,"Contrada Dante, 70, 20148, Milano (MI)",Anita Battaglia
BLLMRA63P10H779G,"Via Tonia, 59, 13812, San Paolo Cervo (BI)",Raffaella Crisafulli
GNNGFR09L55L248Z,"Contrada Iolanda, 1, 24021, Abbazia (BG)",Adele Emanuelli
FLCRSR32P65A085Y,"Strada Pacillo, 2, 12061, Carru' (CN)",Elladio Abba
PLMLNA79E19A435P,"Vicolo Lamberto, 983, 83027, Mugnano Del Cardinale (AV)",Dott. Niccolò Draghi
PNCGCB90P54B138Q,"Stretto Malenchini, 0 Appartamento 1, 88831, Scandale (KR)",Carla Bonolis
DPRCRL04R50E091G,"Vicolo Pierangelo, 862 Piano 4, 53036, Staggia (SI)",Vincenzo Pavone
NRBPRL28R65E759C,"Incrocio Ceri, 217, 25070, Treviso Bresciano (BS)",Melania Sanudo
PRDDMC97C66H198J,"Strada Soderini, 8 Appartamento 2, 21026, Gavirate (VA)",Dott. Amico Gabba
TRVGRN24A53D390G,"Via Ceri, 158 Piano 0, 06014, Montone (PG)",Sig. Ranieri Tartaglia
CNTRSL58P06F587Y,"Incrocio Vincenzo, 43 Piano 2, 95129, Catania (CT)",Dott. Maurizio Lattuada
SPNVTR77L61L269U,"Incrocio Cipolla, 2 Piano 1, 94100, Enna (EN)",Alessandra Pascarella
BNNMLN63S20E949P,"Strada Borsiere, 39, 26833, Comazzo (LO)",Alphons Bixio
VRNRBT30S65B828G,"Contrada Francesco, 0 Appartamento 7, 12027, Pradleves (CN)",Sig. Goffredo Luria
TRCSLO67P27C461D,"Incrocio Bianchini, 2, 36045, Alonte (VI)",Cecilia Curatoli
FRSMCL53H69A433T,"Canale Nina, 81 Appartamento 6, 30132, Venezia (VE)",Fabia Tozzo-Chindamo
LNCBTC54T21B853A,"Rotonda Alfonsi, 2, 80131, Napoli (NA)",Massimo Nugnes
TMSGTN94R42I917E,"Strada Lando, 73 Appartamento 3, 21036, Gemonio (VA)",Dott. Coluccio Malacarne
MLSRNL44R03H808G,"Viale Ronaldo, 29, 87040, Andreotta (CS)",Pina Rismondo
PGFNTL14P51I626I,"Vicolo Ramazzotti, 231, 98132, Mili Marina (ME)",Leone Udinese
CRVDLA94E29C553T,"Piazza Gianni, 7 Piano 5, 60027, Osimo Stazione (AN)",Ornella Abba-Muratori
TRBMRA74T69D945Y,"Rotonda Tomei, 37 Appartamento 4, 38026, Cusiano (TN)",Temistocle Palumbo
PTRGLT97D12I289M,"Piazza Luciana, 59 Piano 1, 62029, Tolentino (MC)",Calcedonio Crespi
PRZPCC56P68L970W,"Piazza Bossi, 86 Appartamento 7, 02033, Ginestra Sabina (RI)",Torquato Fusani
BRFLPN97H54G210Z,"Strada Guidone, 43 Appartamento 1, 40035, Baragazza (BO)",Federigo Majorana
CCRMRC92H51H147G,"Contrada Tagliafierro, 53 Appartamento 7, 35142, Mandria (PD)",Valentina Malipiero
ZBRNTN74A08D131P,"Strada Garibaldi, 92 Appartamento 7, 43055, Mezzano Inferiore (PR)",Dott. Barbara Mondaini
MLNMLN97A18D612V,"Incrocio Nonis, 1 Appartamento 7, 10094, Giaveno (TO)",Alina Cuomo
LNTPRG37H62F914I,"Borgo Ferdinando, 8, 76017, San Ferdinando Di Puglia (BT)",Sig.ra Tonia Meucci
MLDMBT95P64M080D,"Vicolo Monteverdi, 8 Piano 4, 64011, Alba Adriatica (TE)",Gioacchino Trotta
BRMTLL47R47I071A,"Rotonda Filippa, 12, 26024, Paderno Ponchielli (CR)",Giuliana Gentileschi
PRZRLD25L57D338F,"Vicolo Stefano, 75, 17031, Bastia (SV)",Romeo Ceschi-Moccia
GRDLRI54P19I677Z,"Contrada Canevascini, 88, 10038, Casabianca (TO)",Rita Perozzo
CRCNRC90H61G837J,"Vicolo Ossani, 37 Piano 9, 90121, Brancaccio Ciaculli (PA)",Dott. Giada Aporti
GLNCRT22S01E715Z,"Rotonda Canetta, 418, 80134, Napoli (NA)",Eliana Collina-Strangio
BRCSRS13C51D733F,"Stretto Angelica, 77, 13845, Ronco Biellese (BI)",Gioele Aporti
GGLFBZ51P47C317Q,"Canale Trevisani, 9 Piano 9, 09122, Cagliari (CA)",Sig. Augusto Togliatti
PRTLRT01A13L297V,"Piazza Marco, 30, 10156, Falchera (TO)",Galasso Manolesso
NTNGST12A43M319V,"Borgo Bevilacqua, 19 Appartamento 2, 14025, Chiusano D'Asti (AT)",Evangelista Vecoli
GLDGSN60R43C958P,"Viale Camuccini, 747, 86018, Toro (CB)",Sig. Romeo Ceschi
RSTGVN90R16E911K,"Via Leopoldo, 8, 97015, Rocciola Sorda (RG)",Ivan Peano
CMSMCL75A44E588H,"Rotonda Bianca, 57 Appartamento 5, 71030, Zapponeta (FG)",Enrico Emanuelli-Aporti
GROTTN61D16H735M,"Via Versace, 6, 14019, Villanova D'Asti (AT)",Sig.ra Monica Metella
VGDRTI01A09F846Z,"Canale Vito, 472 Piano 4, 53015, Scalvaia (SI)",Giampiero Chiaramonte
MRRDMA84H66F110C,"Piazza Malaparte, 90 Piano 3, 43055, Mezzano Inferiore (PR)",Ugo Iannucci
PRZTZN67B67F455T,"Via Dante, 10 Appartamento 5, 50123, Firenze (FI)",Ippazio Zanichelli
SLVVNN71H68C079W,"Contrada Maura, 58 Appartamento 43, 61028, Sassocorvaro (PU)",Sig.ra Antonina Polesel
GNSCLL03T09C428Y,"Via Depero, 6 Appartamento 3, 25083, San Michele (BS)",Dott. Rodolfo Vendetti
NNTFLP42A08I643G,"Canale Venier, 96, 26038, Torre De' Picenardi (CR)",Francesca Pinamonte
BTAPRI02S59D317Q,"Piazza Alberico, 43 Piano 1, 15057, Castellar Ponzano (AL)",Dott. Tina Bajamonti
FNTVRC37E27G114Z,"Viale Morena, 3 Piano 9, 25129, Brescia (BS)",Dott. Nedda Cantimori
GNSBRR18E55H661Z,"Incrocio Iadanza, 88 Piano 8, 23836, Tremenico (LC)",Sig.ra Annetta Moneta
BLLLMR04C70H017B,"Via Antonietta, 9, 87020, Tortora Marina (CS)",Gaspare Montanari-Totino
FRNTTE26H26A987W,"Borgo Puccini, 66, 36054, Montebello Vicentino (VI)",Arnaldo Dallapé-Cutrufo
LBRFRN53S63L596Y,"Via Gianfranco, 829, 66018, Taranta Peligna (CH)",Nanni Semitecolo
TRNMNC96P03E905E,"Contrada Puglisi, 870, 25089, Bostone (BS)",Ilaria Coardi
PTRSRN88T22C594U,"Strada Mondaini, 21 Piano 9, 53015, Monticiano (SI)",Annetta Murialdo-Gori
NCHMRC08T70G065O,"Via Dossetti, 592 Piano 7, 31027, Visnadello (TV)",Orazio Tuzzolino
BSDBNT44A57D617H,"Stretto Polizzi, 6 Appartamento 8, 06010, Lippiano (PG)",Rosaria Randazzo
BRCDRT73H63M364G,"Viale Chechi, 99, 90133, Tribunali Castellammare (PA)",Pierina Vecellio
GLLRZO93R54L083B,"Piazza Carosone, 41, 15042, Mugarone (AL)",Dott. Amico Ostinelli
PRZCRN27B50G105Z,"Rotonda Giovanna, 4, 13882, Cerrione (BI)",Napoleone Crispi
SMNSBL78M28L578F,"Piazza Foletti, 879, 57028, Montioni (LI)",Graziella Antonacci
LFNNZE90C64H203Z,"Contrada Iacovelli, 761, 13853, Crosa (BI)",Luigina Piccinni-Ottino
VTTLSI87P28A424O,"Stretto Giacomo, 537 Appartamento 6, 39017, Tall (BZ)",Luigi Luciani
PSTMRD30B18D972R,"Vicolo Pedrazzini, 61 Appartamento 13, 30021, San Giorgio Di Livenza (VE)",Sig. Ciro Morandini
CHGDNT83L42E441R,"Piazza Raffaellino, 21, 02033, Monteleone Sabino (RI)",Paoletta Jacuzzi
CHNGLI99C15C699Q,"Borgo Gotti, 32 Piano 9, 52011, Bibbiena (AR)",Graziella Tresoldi
VRGBPP32E59F493F,"Strada Ferrari, 18, 13888, Mongrando (BI)",Michelangelo Ruggieri
RRGCHR09P11A809A,"Strada Tiziano, 88, 04012, Le Castella (LT)",Berenice Vigliotti-Castiglione
GMMCNT57D11A360Y,"Viale Natta, 83 Piano 2, 21027, Barza (VA)",Rosaria Buscetta
MRCRND09L51D773D,"Contrada Canetta, 49, 02023, Sant'Agapito (RI)",Bianca Tomaselli
VNVNNT17A23E274X,"Via Liberto, 483, 28896, Quarna Sotto (VB)",Enzo Staglieno
DNTNCT30C29B371R,"Strada Vincenzo, 37 Appartamento 12, 13883, Roppolo (BI)",Fabrizio Pizzo-Scalfaro
SRDMRN44D59I715Y,"Vicolo Lodovico, 49, 43029, Vignale (PR)",Pier Cabrini
FBNLND49L17C539R,"Vicolo Grimani, 2 Appartamento 9, 15024, Abbazia (AL)",Germana Tognazzi
GTTBNC67C10H063R,"Incrocio Lamberto, 17, 50026, Mercatale (FI)",Sig.ra Filippa Barbarigo
CRPNNI18E41F697D,"Rotonda Pelli, 575 Appartamento 2, 86091, Bagnoli Del Trigno (IS)",Camillo Guarato
GNVSTN88P08G015X,"Viale Capone, 212 Appartamento 9, 12017, Robilante (CN)",Amico Bianchi-Broggini
PRGSLV94R19M398Y,"Stretto Salvi, 594, 88042, Falerna (CZ)",Bianca Capecchi-Gualtieri
FLTMME15D30L535Y,"Rotonda Ottavio, 75, 11010, Chesallet Sarre (AO)",Annetta Leone
PTRDRN57D15F154K,"Borgo Giorgio, 0 Piano 0, 10075, Mathi (TO)",Cristina Camiscione
FDRDNT66S45C205G,"Vicolo Jacopo, 0 Piano 2, 12077, Prunetto (CN)",Paloma Parisi-Mancini
CNVFLR20B25G209C,"Piazza Lorenzo, 30 Piano 7, 38042, Montagnaga (TN)",Mariana Calbo
JVRRTI04L18L986R,"Rotonda Togliatti, 62, 82024, Decorata (BN)",Dott. Galasso Fibonacci
PNMGRN06B49I360L,"Rotonda Cibin, 139 Appartamento 6, 12011, Aradolo La Bruna (CN)",Rita Carullo
CSSDNL60L59D300V,"Vicolo Broggini, 79, 12044, Centallo (CN)",Bernardo Pietrangeli
TMBGSV32T66H918B,"Vicolo Sabatino, 7 Appartamento 20, 38068, Borgo Sacco (TN)",Luigina Crispi
MRGGCB52A55L004N,"Piazza Metella, 323 Piano 9, 88900, Crotone (KR)",Romeo Bruno
LNCMCL69M60D574B,"Viale Lucio, 5, 40067, Rastignano (BO)",Lara Cuda
BNCDRA39C25H658H,"Viale Travaglia, 26 Piano 6, 07020, Budduso' (SS)",Federico Morlacchi
TRTSNO78C05C331W,"Strada Morabito, 73 Appartamento 77, 41059, Rosola (MO)",Dott. Federigo Carullo
